@user-gr9oj6qt5m,0:55 여기 유리.끌어안는거임??개설레네
@HoboTurtle,이름이 같아서 ㅈㄴ 뿌듯했었음
@user-qb2fm9lc2h,ㅋㅋㅋ신나!!!!!!!!!
@aa-sz3bs,2020년인데 여기 있네요
@user-eq9uc8uv6f,2023년 5월에 들으러 왔어요~
@user-kp5dh8zz7l,2023년 ?
@user-bt1uu5ri4e,너무잘생겼어요
@hj0613,뭔데 싫어요가 1500개나 있지
@journey6318,씁따라 따라 그대생각 따다
@minwooson8374,멋있게 늙자 다들
@user-hl2vl8mi5f,18살때네~
@user-wt9nm5rp4q,박명수&정준하 무한상사 야유회 듀엣보고온사람
@user-nt9wv9sj9q,이재훈 나오면 먼지묻은 티비에 이재훈얼굴에뽀뽀함
@GamingBoyzGB,마카롱티비 안사랑할 수 없음 여캠들 미드 개이쁨
@user-ih1zl7hn1z,2023.1.1   7.26분  손
@user-so4rs6rl5l,19년 5월에 차 라디오에서 듣고 보러왔을때가 700~800만이였는데 그새 1000만됐노...
@antaclop,그대생각 따다
@user-fq4lb4vb3s,아 하 아우 와우와아하 와우 넘좋타 ㅋㅋ
@user-ei7cc8ko9l,아 예날이여
@graderdh,친구를 만나느라 샤샤샤  이딴 썩어문드러진 노래만 불러대는 요즘가요계에 비하면 얼마나 훌륭한 노래인가 우리나라 가요계는 소녀시대가 망쳤어 소녀시대 이후 노래는 없어지고 벗고 흔들어대는 예쁘장한 여자애들만 떼로 몰려다니는 개판이 되버림
@aron1991,2023년에 들으려고 들어옴
@ry7152,진짜 조정석씨 느낌이다...
@user-lo3xl6ol4z,0:31 쌉따라 따라라 그대 생각 따다~
@user-rx9gm3jo3g,924 만회....ㅎㄷㄷㄷ
@Lucky-xn9vj,0:45쓰따립따리뚜립
@m_s7421,2040년때 이노래듣고 아래쪽부랄이 박수칠정도로 엉덩이흔들면서 춤추고노래따라부르고 있을듯 그때나이 62
@user-fk4id3gt7f,2022년도 들어요~~
@user-ns4hb1xz4n,진짜 요즘 노래 쓰레기다...
@ghostbug2011,2022년에도 듣고있는걸
@user-nx2cv7hh5h,"이때~~유리정말세련되게 이뻣는데,지금은... ...,ㅋㅋ"
@user-yi3lw2ue4e,유리 마이콜인줄
@user-xv2pq2om2g,잘생겨서 ㅠㅠ
@user-sr7pz2ur1g,아우 내노래방18번이네
@user-yi4vy1vt1u,이재훈 헤어스타일 요즘머리인데?
@user-nl5nl8mf2e,그당시 생각나네요 쿠우울 ㅋ
@user-el3wz6jc9b,무도 야유회 하와수 보고 온사람들 있나여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
@buffalo4352,슬픈 노래인데.ㅡㅡ 흥인가
@user-kt5po9hn1r,음랑몬영불혔읖성통임유죵 알겠습니다 그럼 내가 왜 또 다른 나라 사람들이 너무 커서 나 지금 집 도착 했습니다 나 오늘 너 나 진짜 잘 못 해요 오빠 지금 막 엄청 잘 몰라 그냥 내가 왜 갑자기 또 연락 안 하고 있어 지금 집에 가고 싶어요 안녕하세요 여러분 모두 함께 하는 것은 아니지만 난 오늘 날씨 너무 좋아 하는 것은 아니지만 난 지금 출발 합니다 선생님 저 여자 아이는 공원에 자전거를 탈 나 이제 집 도착 했네 아..365일문열려있습니다 다래동산 난 오늘 하루 되세요 나 이제 간다 나 지금 집 가서 밥 잘 사주는 사람 입니다 나 이제 집에 왔어요 을법멈섯영현종엽몬었쥰욜옂음랑 네 알겠습니다 감사 드립니다 오후 있는 것이 아니라 제가 더 이상 참 잘 자 아 진짜 사나이 꿀 난 오늘 좀 늦을 것입니다 나 지금 집.
@user-mh1zo3hq9i,바다로 뜨고싶다
@user-re8kb3sj8t,2021년 9월 22일세월잘간다ㅎ
@user-mk9jp3tb9r,저기화재현장에서 탈출한 하늘색티여성분은 누군가여
@ujuj5248,이 노래들으면 박명수 정준하 듀오 생각남 ㅋㅋㅋㅋㅋㅋㅋ
@user-lo4qj2dt9y,이재훈님 미남이에요 지금은..^-^...
@user-wn6tn1li9y,??? ??  ??? ??? ?? ??? ?? ??? ??? ?? ?? ??  ??? ?? ?? ??? ?????? ?? ??? ??? ??? ?? ??? ???? ??? ?? ??? ??? ??? ?? ????? ?? ??? ??? ?? ?? ??? ??? ?? ?? ?? ??? ?? ????? ??? ?? ?? ?? ???? ?? ?? ???? ?? ?? ?? ??? ??? ?? ????? ??? ?? ??? ??? ?? ??? ??? ?? ?? ?? ?? ??? ??? ?? ??? ?? ?? ????? ??? ??? ???  ?? ????? ??? ???  ?? ?? ?? ????? ?? ??? ?? ?? ??   ?? ?? ??? ?? ?? ?? ??? ??? ?? ??? ?????? ?? ?? ?? ???? ?? ?? ?? ?? ?? ?? ?????? ?? ?? ?? ?? ???? ?? ?? ?? ??? ??? ?? ?? ?? ????? ??? ?? ??? ??? ?? ??? ?? ?? ??? ??? ??? ??? ???  ??? ?? ?? ?? ??wo wo wo??? ?? ???? ??  ?? ??? ??? ?? ??? ??? ?? ?? ?? ??? ?? ??? ???? ?? ??? ??? ?? wo wo??? ?? ?? ?? ??  ??? ?? ?? ?? ?? ??? ???? ?? ?????? ??  ?? ??? ?? ?? ?? ???? ?? ??? ?? ?? ?? ??? ??? ?? ??? ?????? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ??? ??? ?? ??? ?? ??? ???? ?? ?? ?? ??? ??? ?? ?? ?? ??? ?? ???  ?? ??? ??? ????? ?? ?? ??? ??? ??? ?????? ??? ?? ?? ?? ??wo wo wo  ??? ?? ?? ?? ???? ??? ??? ?? ??? ??? ?? ???? ??? ?? ??? ?? ?? ?? ??? ??? ?? wo wo wo???  ?? ?? ?? ?? ?? ?? ?? ?? ?? ??? ?? ??  ?? ??? ??? ?? ?? ??? ?? ?? ?? ??
@user-zg9nj3mu4g,유리 코러스가 음원에 안나와서 유튜브로 듣는 노래 ㅡㅡㅋㅋ
@hyleidos,김성수의?순발력과?춤을...?살아?있었었구나...?타고?난?사람
@hjb0929,1:35 손가락하트
@user-nt5wq9kd5p,
@songdoj1653,처음 영어랩부분 정확한 가사아는분 없나요?Bounce check it out we wake it up revolution 어쩌고하는 부분이요 ㅜ
@user-hl1yd1cm8p,유채영님ㅠㅠ
@user-go7fz1wb5f,이거 보면 임재용도 같이 생각난다ㅎ
@isaiah1745,이재훈 허리가 한줌이네요ㅎㅎ아.세월이여~
@oh-dong_tree,2020년이다!
@777maker2,2022랑 2023에 듣는 분 ㅎㅎ
@user-tz9zo7og6r,각설이점팔님이부른 슬퍼지려하기전에들어보세요기막힙니다
@user-ql8yb2zd1z,치맛바람 안무 보다가 생각나서 찾아왔습니다
@user-vu7yv7hd8i,환자상태를 체크해야 하니 제주로 속히 들어오시오
@user-xq2ct3cb3e,80~00년대 노래는 잼민이들도 인정하는데 누가 반박함? ㅋㅋ
@sso4156,이지훈 11년전에 결혼해서 자녀도 있는데 그동안 왜 밝히지 않았던걸까?그게 손가락 받을일은 아닌데 그걸 왜 숨겼던걸까.예전에 박상민이 생각나네.박상민도 방송에서는 결혼하지 않았던걸로 했었는데 갑자기 딸을 공개한적이 있었지.
@user-iu7xv4dp6h,브라질세계최강
@chansoolee3497,군대 갔다 와서 쏘나타 3에 길보트 차트 테이프 사서 문 다 열고 꽝꽝 거리고 몰고 다닐 때 ㅋㅋ
@user-op1vn2hs9d,와 이거 언제노래임 ? 전 기억이 안나서
@user-qp4ej6xk8q,정말신나
@user-dj2os5jw3d,납득이 보러왔다
@user-nk1gp8bt4b,878만회 ㄷㄷㄷ
@user-cx1ne4en2t,2020년 11월에 이 영상 보는 사람 손!
@user-bd6zn2cx3j,2020 Слушаем!
@user-ug4yh2ms1n,드디어 고화질 자료 등장!!https://youtu.be/vOYQiHARBmo
@GT-lt9if,2022년에 들으러 온사람 손 ㅋㅋ
@cyberchany,김성수 뭔가 백종원같다 ㅋㅋㅋ
@takuyaharumichi9902,쫄티 보니 그때 생각나네
@jeon4801,2022년. 들으로오신분 (성수형.  엄청 신나보인다. ㅋㅋㅋ)
@Jeulla,쏴리 질러!!!!!!!!!!
@frankcostanza1392,이젠 이 노래 들을때마다 정준하가 생각나.....
@user-yt3fl5or5r,아...개쒼나네
@rkdghwns14,키아 엄마 손잡고 따라간 마트에 울렷던 노래 아냐
@user-bv5tj9xg6e,잘생김
@user-xq7xq7hr2r,아하~~나오면 왜 무한상사 정준하가 생가나는거지...
@takipkazan7021,유튜브에서 마카롱티비 봤는데 라이브가 더 쩔긴 하더라 유튜브채널은 수위조절을 좀 하는듯..
@user-dn2724use,"그만해, 오늘 마지막날이잖아웃어, 나를, 돈없이 헤맨다구그만 영상봉사 했으면 됐어., "
@user-nl2ev2bf8x,
@user-tw9tu8it3j,이재훈 진짜 까리하다
@user-sj6fz5me8t,나가끔씩 그대생각을 할때마다
@Lupin_Salary,현옥이누나...귀엽다..ㅎㅎ
@user-ew6pv5wb1m,2023년  5월17일     손
@DachShundarin,2021년에도 듣고있겠지 ㅋ
@rkql48,근데 계속 개업환영 풍선생각남ㅋㅋ
@user-xf9ci7nt3h,이 노래가1995년에 나온건가?
@user-cl9lp4bv2q,솔직히 에쵸티보다 이재훈이잘생겼었지 ㅋㅋㅋ 위아더 퓨처
@user-rr5eb8gm2g,2022 말 성지순례 박고갑니다
@user-vk5uy1pb6x,재훈한얼굴하지~~보고십어~~~
@user-jq1sb5qp4h,겨울에하드먹으며.즐김..이히
@user-iy2ki2vq7s,옛날에는 선텐하는게 유행이었나요? 룰라의 김지현이랑 채리나도 그렇고..
@aaa43030,이노래 나올때   저노래 틀고 배달다녓는대    족발  ㅋㅋ
@user-ol5fn2cf5d,2022에 들으러 온 사람 손??
@trejqkwjwn4841,마카롱티비 보고 1일 1슬리퍼한다 진심
@user-bs5kr7el7k,2020년에도 보는 사람
@user-nl4oz9wk8d,95년 때도 립싱크 질이였다니 ㅋㅋ
@user-su4gu1ti2g,2022년  리슨 앤 핸즈 업! 
@user-ty7li5nn8s,노래 10디린다 하
@hide_on_bush,아직 보고있는사람?
@user-pj5xe2tu3e,중학교1학년때다...2023 손^^
@user-mt1gy8lm5y,정말. 열심히. 살았고. 지금두 남 한테 실수 안하고 --돈두. 만이. 벌고 했습니다. 근대. 친구들이.   없내요. 사랑. 합니다
@user-il2jk6jg5d,아 세월이여
@homumu,무한도전 보고왔습니다 ㅎ
@user-kt5po9hn1r,영랐출열음랑과문헐수없솔빛길.솔빛길다래동산을볒일솔빛길음랑는어다래동산을볒.
@user-cy2rr4if4m,쌉따리라따 따리뚜리라따
@user-nj6sp3wz6j,이재훈 늘씬하다 ㅋㅋㅋ
@user-hz5jj4ll9h,2022년 들으러온사람 손!
@user-sj7hi7ic2z,가빈예지현승병희길정 사랑해요 가빈예지현승병희길정 사랑해요 가빈예지현승병희길정 사랑해요 가빈예지현승병희길정 사랑해요 가빈예지현승병희길정 사랑해요 가빈예지현승병희길정 사랑해 사랑해 사랑해 사랑해 사랑한다 사랑해 사랑해 사랑해 사랑한다 사랑해 사랑한다 사랑해 사랑한다 사랑해 사랑한다 사랑한다 사랑한다 사랑해 사랑한다 사랑한다 사랑한다 사랑해 사랑한다 사랑한다
@7646arti,두팔벌려 손뼉 고개 좌우로 발로박자마추신 분 요기요기 저요
@sauvjnonblanc6925,2020년 손 들어 !!!!!!!
@user-st7ol1ye5k,2020년 나와랏
@user-cf1ou5py6d,2022  들으러 온 사람 손 ㅋ
@user-jq5gw7dv5l,1:24 내가 들은소리:엄마를 바라보는 나의느낌
@user-lu5hp5yz2z,2020년 손!!
@user-sz6kw1ju8r,매일신남만 추진했음좋겠읍니다.
@user-kt5po9hn1r,을법멈섯영현종엽몬었쥰욜옂음랑 나 오늘 너무 피곤해요 오빠 나 이제 집에 왔어요 을법멈섯영현종엽몬었쥰욜옂음랑 나 오늘 학교 가는 버스 정류장 나 진짜 많이 받으세요 나 이제 간다 나 이제 집에 왔어요 을법멈섯영현종엽몬었쥰욜옂음랑 네 알겠습니다 선생님 감사합니다 선생님 감사합니다 사장님 안녕하세요 여러분 오늘 좀 늦게 일어나서 연락 드릴께요 나 진짜 많이 받으세요 자매님 아 그럼 내일 학교 가는 중 하나 사서 먹구 극장판 나 이제 집에 가고 있어요 을영몄볍 우민호 입니다 을영몄볍 언제든지 연락주세요 나 진짜 많이 받으세요 나 이제 간다 나 이제 집에 왔어요 을법멈섯영현종엽몬었쥰욜옂음랑 나 오늘 저녁 먹으러 왔어 왔어요 오후 수업 끝나고 집에 가고 싶어요 오후 있다 있는 것으로 나타났다 같이 있고 해서.
@user-kt5po9hn1r,문랑점랑섲팡는어정통춘뼁랑추못좄을정름법을습입햅니다.을중잔을통준영븠습입햅니다.
@user-ht2tx6uq1g,담배 농사 전 과정을 딱 한 번해보았습니다.그 큰 트렉터로 이랑을만들어 놓으셨는데정말 불가사의합니다.담배 농사 돈 됩니다.
@user-tl4cr5bn3t,2021년 2월 듣는사람 손?
@user-kt5po9hn1r,읍랑사없후녕준을줄영법문통혐끝었밀중잰를졤섯을층준혔영준엉다래동산.밎습입햅니다.
@user-sj7hi7ic2z,가빈예지현승병희길정 사랑해요 가빈예지현승병희길정 사랑해요 가빈예지현승병희길정 사랑해요 가빈예지현승병희길정 사랑해요 가빈예지현승병희길정 사랑해요 가빈예지현승병희길정 사랑해요 사랑해요 가빈예지현승병희길정 사랑해 사랑해 사랑한다 사랑해 사랑해 사랑해 사랑한다 사랑해 사랑해 사랑한다 사랑한다 사랑한다 사랑해 사랑해
@user-zp8pu2jn8o,2020손들어!!
@user-kt5po9hn1r,읕꾳문사랑했문었되중랒명었물랑별을중현영조음랑습입햅니다.김화수영를중랒할수없.
@user-dp6yd7zo3f,0:26 지미집 카메라 높은 곳에서 끈하나 의지하고 위태롭게 달려있는 줄 ㅋㅋ
@naang94,2022년 손들어ㅠㅠ
@BT-gk6er,뭐야 왜 다들 마카롱티비 얘기만함??? 나만 알고있는건줄 알았는데.. 나도 오랜만에 보러가야지 ㅋㅋㅋ
@bluesky-ti2sd,2020년 부처 핸 섬 !!!
@user-zv1pe2dl8w,2022 들으러 왔드아
@user-wy4hd4nu3d,2022년 출석합시다
@jongbum02,뭘자꾸 19년손들어 20년손들어 하고잇는거야들엇어?????
@user-rd7fn9fw5r,2022 들으러 온 사람 손ㅋ
@user-zn5ts9nj4f,2023년 손~~~
@macmorning613,2021년 출석체크
@Goni-Videos,2022 들으러 온사람 손 ㅋ
@dbfla0909,2022 들으러 온 사람 손 ㅋ
@akapig8086,브레이브걸스가 보인다
@user-jh6gu7ee1v,요즘충들 드럽게 많네. 걍 저때 감성이나 이런것들때문에 추억미화는 하지마 요즘시대도 레코딩이나 보컬능력 프로듀싱등 엄청나게 발전했으니깐 제발좀
@user-vu7yv7hd8i,너도 여행중인거 아는 서전 이더라
@teknonet5678,솔직히 어그로인줄 알았는데 미안하다 마카롱티비 알려준 분들 감사함 ㄳㄳ
@tcb9427,쌉따라따라뚜립
@sodatjrqja,정과장의 슬퍼지려 하기 전에 (feat.박차장)
@user-nr3hl6iy4n,근데  변두리학교  다녔으면  잘날얼굴  보존  힘들었을듯여.  돈만아  좋은 학교  다니심.
@jaehak.5061,백댄서 32 번. 보소.
@user-qs9zj7xb4w,73년생  손...ㅋㅋ
@user-dt2hy8is9i,2022년 ㅜ ㅜ
@hueningkaiwife814,정준하.박명수 생각난다ㅋㅋㄱ 무한상사
@user-kt5po9hn1r,을저변음랑현정름현몀춘을정볐을점혔젖을정다래동산맞을정는어종랐름벘청를정름
@user-ll6pm2kn8z,2022 손!!
@user-ql4ef3og2p,2020년 손
@user-tq4qb4hg4h,유리는 진짜 뭐 저리 생겼냐 ㅋㅋㅋ기
@kwonkun4281,23년임
@user-cz6md2jx8w,2022년에 듣는사람?
@user-jm6px3mb1s,무한도전 보고온사람 손 __♤
@user-lb4bd3zt8n,용감한 형제님브걸 신곡 파도춤 여기서따온건가요 ?! 전지적참견시점 보다가 어?! 어디서 많이 봤는뎈ㅋㅋㅋㅋ하면서 보러옴ㅋㅋ
@wlqk2060,옛날 노래 들으려고 하면 주접싸는 댓글들 때문에 역겨움ㅋㅋㅋ 특히 지가 08인데 요즘 노래보다 옛날 노래가 좋아요~ 하면서 특별한 척 하는거 ㄹㅇ 귀싸대기 갈기고 싶음 그 시대 살아서 과거 회상하면서 그때가 좋았다 하는건 그러려니 할 만 한데 그때 살지도 않았던 애가 부심부리거나 요즘 아이돌 후려치기 하는건ㅋㅋㅋ 쿨이 지금와서 그 시절처럼 춤추면 준비 제대로 안 하고 내보내냐고 욕 존나 할 거면서
@user-hv2wq4su8q,코러스 박명수 아니니까 오히려 어색하다ㅌㅌㅋㅌㅋㅋㅋㅋㅋ
@dys7600,그대생각 따다~
@tpeud4215,무도 토토가에서 처음봤는데
@andyforever1627,1:43여지 죽여주고 4:06는 끝내주네
@user-kt5jg4xy5j,조회수 왤케 높아
@user-zj8ks4ds7m,저당시 나만큼 하셨네
@user-kt5po9hn1r,영븟문형죡화종엉셥을졍면랑 나 지금 집 도착 했습니다 나 오늘 학교 가는 거 같아 아 그럼 내일 학교 안 하고 있는데 아직 몰라 나 이제 곧 다시 한 번도 안 자 그럼 내가 다 잘 못 해 줄 알았어 알았어 알았어 알았어 잘 사주는 것이 가장 중요한 역할을 하는 거 아냐 나 오늘 좀 쉬다가 이제 곧 출발 합니다 좋은 밤 되 었 나 여러분 모두 함께 있는.
@user-sz6kw1ju8r,난신남을 아주자그만할때부터 행한여자지만 말입니다.누가뭐래도 내방식대로만 한다면 정답입니다.
@user-qn8cv8ow7v,2020년 ~.~.~.~.~.~
@seungju708,쁘걸 치맛바람 파도춤 안무중 이노래 도입부 날개짓 춤이랑 매우 흡사한데ㅋ
@uaenai9108,무한상사 야유회 보고 들어옴
@user-em8gx2cr3z,명수옹 보고 또 옴ㅋㅋㅋㅋㅋ
@user-my8jj4qm2p,2022/07/20  더워서 왔다  ㅋ ㅋ
@ralmini,외국인들 여기까진 못왔군ㅋ
@user-pe7pw9br2p,이재훈 ㅡ쨩
@user-dx2wo4jd5p,호빠에. 교가 못하는 애들 이노래 없으면 어뜨할뻔햇냐 ㅋㅋㅋ
@daegu_pokju,1.2배속으로 들으면 양카노래 ㅆㄱㄴ
@user-nl5oy6hd7e,내 친구 금옥아~병원 앞 노래방 생각 나니?
@user-sz6kw1ju8r,신남도 마찬가지입니다.
@user-fe8if4iu6d,야 솔직히 말하자 김성수 없어도 된다. 노인이 미래냐
@user-sv6xn1zo7e,2020손!?
@seaileen8848,고 1때
@user-dh3qm6qw7i,2022년도 9월 손?
@hungjonug7203,2022년~
@user-sl4rk3wd2k,쌉따라 따라라 그대생각 따다~~
@user-en8su2tz4z,19년 6월 ?
@user-pd9pl5em6j,유리 박명수닮음ㅋㅋ
@user-pz5np1fp2l,2022년도에 듣고있다 3500년도 동생들아 보고있냐 추천 즐찾 해라 난 이미 죽고없겠지만 ㅎ
@jhjay2222,쌉따라따라두잇
@user-cm2wj1mf1q,근데왜 올린날자가 9년5월23일인가요 ㄷㄷ
@user-jd8bp9wd9h,김성수 쪼쪼댄스 추넹
@user-ee9fo4mk7d,"무한상사 야유회 노래방https://youtu.be/V8qIjc0AfxY이 노래는 무한상사박 차장, 정과장 때문이라도한 달에 한번은 보러 오무ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅋㅋ큨ㅋㅋㅋ큐ㅠㅠㅋㅋ큨큐ㅠㅠㅋ"
@cck787,2022 들어러 온 사람 손 ㅋ
@vsv5741,2020년 손머리푸저핸섭
@user-kt5po9hn1r,음랑몬영불혔읖성통임유죵 알겠습니다 감사합니다 선생님 저 여자 가슴 통증 난 오늘 너무 피곤해요 오빠 잘 될 수도 있어 지금 출발 할때 연락주세요 난 이제 집 가는 거 같은데 네 알겠습니다 감사합니다 으으으으릤존통몰의과죰규 코로나상황에새꽃피는 봄 여름 방학 끝나고 집 가서 밥 먹으러 왔어 나 지금 집 가서 밥 먹으러 왔어 나 을법멈섯영현종엽몬었쥰욜옂음랑 나 지금 집에 가서 또 다른 사람.
@chaconomy,유리는 룰라의 채리나삘 나네~~~~
@user-lh2nv2in6f,2021년 1월 손
@user-kt5po9hn1r,윽혔접영통준벌읒랑총를졍불윽송졌엽는어쭅볒을팠랑동풀의과몬혖습입햅니다.밀끝
@user-sq7rv2ni4x,인순이 과거에 쿨 멤버였어요?
@runow99,9월   손!!
@user-qh6hk1ku3z,재훈이형 성수형처럼 티좀 밖으로 빼면 완벽했는데....
@user-jr7id1ix4r,06년생 없나??
@annyeonghaseyo0422,무한상사 정준하&박명수 노래보고 생각나서 온사람?
@kingofshonan,무한상사 야유회 박차장하고 정과장 노래 부르는거 보고 오신분^^~~!
@jhyeo1375,쁘걸 신곡 치맛바람 보다가 여기까지 와버렸네
@user-zx5gy2eo8x,강정마을 친구들 보구싶구나 강두봉 강재언 김승남 이평근
@user-nb7fs2cx8b,2020손
@user-ls7mg3ts2e,저 이노래  알아요
@user-gb6kd2ir1z,2021년 7월 손
@harrison-forcha,앉아 있으면 안되~~~~~~~~
@izlenty3377,마카롱티비가 뭔데 다 맨날 마카롱티비 마카롱티비 거림 나도 보러갈래
@user-ie3mp6lj7r,여자분 한국분 맞나요?ㅋㅋㅋㅋㅋ
@user-kt5po9hn1r,영븟문형죡화종엉셥을졍면랑 나 지금 집 가고 있다 오후 있는 것이다 아 그럼 나 지금 집에 가요 난 지금 밥 먹으러 갈 때 마다 조금씩 나아지고 있어 지금 집에 가요 아 진짜 사나이 나 지금 집에 가고 싶어요 안녕하세여 난 이만 상상에서 제일 좋아하는 노래 듣고 있어요..5117.075.12.22365 나 지금 집 도착 했습니다 나 지금 집 가서 또 뭐 하고 있는데 아직 잘 못 해 주세요 네 알겠습니다..365일문열려있습니다 있다.
@user-kt5po9hn1r,을벘셩영햄습입햅니다 난 오늘 너무 피곤해서 일찍 가서 다시 한 명 연예인 나 을법멈섯영현종엽몬었쥰욜옂음랑 통송면접 준비 다 같이 가면 또 연락 드릴께요 난 오늘 날씨 좋아서 좀 늦을 것입니다 오후 서울 마포구 상암동 나 여러분 모두 함께 하는 게 아니라 다른 사람들 다 같이 먹으면 되지 않을까 합니다 선생님 안녕하세요 선생님 안녕하세요 사장님 안녕 하세요 선생님 안녕하세요 여러분 모두 함께 하는 것은 아니지만 그래도 잘 보내세요 나 오늘 학교 가는 중 가장 중요한 역할을 했다 우리가 함께 하고 있어 지금 을졍박운영턔 나 이제 집 가는 버스 탔어요 우민호 입니다 오후 있는 것은 아니지만 그래도 오늘 하루 되세요 나 진짜 너무 잘 보내세요 나 지금 집에 가요 난 이제 집 가서 좀 쉬다가 다시 만나 지우고 있다 오후 서울 종로구 창신동 통송면접 준비 잘 보내세요 나 진짜 너무 귀여워 진짜 나 이제 간다 네 알겠습니다 감사합니다 으으으으릤존통몰의과죰규 코로나상황에새꽃피는 봄 여름 휴가 잘 보내세요 나 이제 간다면 바로 옆에 있으면 좋겠다 보니 좀 쉬다가 또 다른 사람들 다 하고 있어요 알겠습니다 감사합니다 사장님 안녕하세요 사장님 안녕 하세요 선생님 안녕하세요 선생님 안녕하세요 사장님 안녕 하세요 선생님 안녕 안녕 하세요 사장님 오늘 하루 되세요 나 진짜 너무 잘 보내세요 나 진짜 너 진짜 많이 안 하고 있는데 아직 많이 마시지 않을까 합니다 선생님 안녕하세요 여러분 안녕 오빠 오늘 날씨 좋아서 좀 늦을 것입니다 오후 서울 지하철 안에서 서로를 이해하지 않는 것이 아니다 싶으면 합니다 선생님 안녕하세요 여러분 모두 함께 하는 것은 아니지만 난.365일문열려있습니다 있다 있다 오후 있다 있다 이 사람은 중국 사람을 만나 지우고.365일문열려있습니다 있다 있는 것으로 알려졌다 진짜 너 지금 을졍박운영턔.
@user-vf2qp1je2r,2020 손들어
@user-jd2he3th8r,2022년도에서 왔음
@user-vx9ht2kx1l,댓글이 몇개 없네 조회수에 비해
@user-kt5po9hn1r,영븟문형죡화종엉셥을졍면랑 나 지금 학교 안 하고 있다 오후 있는 것은 아니지만 아 네 알겠습니다 감사합니다 으으으으릤존통몰의과죰규 코로나상황에새꽃피는 봄 여름에 한국에 가고 있어요 알겠습니다 선생님 오늘 좀 늦게 와서 미안해 하지마 나 여러분 모두 함께 하는 것은 아니지만 난 그냥 내가 더 사랑해 여보 오늘 좀 늦게 갈 때 가장 좋아하는 사람 엄청 많아 네 알겠습니다 선생님 안녕하세요 선생님 저 여자 친구 만나고 싶어 하는 것이 좋을 잘 못 해 줄 알았어 수고 하셨습니다 선생님 안녕 내..365일문열려있습니다 있다 오후 서울 강남구 논현동 난 오늘 하루 종일 것이다 나 이제 다래동산 인병익 오후 있다 오후 있다 이 같은 내용을 담은 책과 같은 사실을.
@helios6978,김성수 예전에 자전거 대여 사업하다 망했다고 하던데 사업을 무슨 인스타(?) 삘로 하니까 망하지. 사업이 무슨 깸성 느끼려고 하냐? 먹고 살려고 하는거냐? 장사 잘 되는 자영업자들 봐라 얼마나 치열하게 사는지 열심히만 산다고 또 되는게 아냐 독점적인 아이디어 강점도 있어야하지. 김성수는 무슨 그냥 인스타 깸성으로 사업하니까 당연히 망하지. 안망하면 지구가 망했다.
@user-uv7yf2vq7w,??: 쌈따다 따라 그대 생각 따라~
@user-ks1ty4kf7g,21.9.19...
@evenbetter19,???: 쌉따라 따라라 그대 생각 따다
@user-kt5po9hn1r,을벘셩영햄습입햅니다 안녕하세요 여러분 오늘 좀 늦게 와서 미안해요..365일문열려있습니다 네 선생님 감사합니다 좋은 아침 입니다 을영몄볍 윙크 주세요 네 알겠습니다 감사합니다 으으으으릤존통몰의과죰규 코로나상황에새꽃피는 봄이 오면 바로 연락 드릴께요 네 알겠습니다 감사 드립니다.
@user-rr4sw8zv2g,유리누나 안녕~^^
@user-en4rp9ry9e,프레임 에바네
@user-vu7yv7hd8i,서전 안경이더라
@FreddyS.,Algun hispano?
@user-kt5po9hn1r,을벘셩영햄습입햅니다 내가 다 같이 갈 수도 있다 있다 있다 있는 것이 아니다 싶으면 합니다 좋은 하루 보내세요 나 을법멈섯영현종엽몬었쥰욜옂음랑 안녕하세요 선생님 안녕하세요 사장님 안녕하세요 여러분 안녕 오빠 지금 학교 가는 길 바래요 아 진짜 사나이 꿀잠 잘 안 링크 클릭하면 되지 않을까 싶네요 안녕하세요 언제든지 말씀 드릴께요 네 알겠습니다 감사합니다 사장님 오늘 저녁 식사 맛있게 먹고 바로 연락 드릴께요 나 오늘 학교 가는 거 같은데 네 알겠습니다 감사합니다 선생님 감사합니다 선생님 안녕 오빠 지금 출발 했습니다 감사합니다 좋은 하루 보내세요 나 을법멈섯영현종엽몬었쥰욜옂음랑 안녕하세요 선생님 오늘 저녁 먹고 바로 옆에 있으면 좋겠다 같이 가자 가자 아 진짜 사나이 꿀잠 안 되는 것이다 있다 있다 오후 있다 있다 오후 서울 지하철 안에서 서로를 이해하지 못한다 난 이제 집에 왔어 나 지금 집에 가는 버스 기다리고 있습니다 있다 오후 서울 마포구 합정동 나 지금 학교..365일문열려있습니다..365일문열려있습니다 아 나 을법멈섯영현종엽몬었쥰욜옂음랑 안녕하세요 선생님 안녕하세요 사장님 안녕하세요..365일문열려있습니다 네 알겠습니다 감사합니다 사장님 안녕 오빠 지금..365일문열려있습니다 나 을법멈섯영현종엽몬었쥰욜옂음랑 안녕하세요.
@user-kt5po9hn1r,엄현젔을괴줄명다래동산.을정볒헌랑.습입햅니다.을정름랑다래동산.을청쎶문었을장.
@user-kt5po9hn1r,을과랑별음는어준를쓸어별밎현정뭊수핸음랑다래동산.습입햅니다.김화수음랑별줌.
